status,rel_path,source_file,output_path,selected_tiles,embedded_tiles,skipped_missing_tiles,total_tiles,tile_size,source_tile_size,subtiles_per_tile,model_input_size,level0_cols,level0_rows,tissue_threshold,target_mpp,source_mpp,elapsed_s,output_dtype,preprocess,prefetch_batches,error
ok,S 210041909/01__.fastpath,S 210041909#S 210041909###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210041909_01_a472e16a02.npz,1272,1272,0,28224,256,512,2,224,147,48,0.1,0.526292,0.263146,1.339,float16,gpu,1,
ok,S 210041999/01_1.fastpath,S 210041999#S 210041999#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210041999_01_1_3261071610.npz,843,843,0,29536,256,512,2,224,142,52,0.1,0.528338,0.264169,0.917,float16,gpu,1,
ok,S 210041999/02_2.fastpath,S 210041999#S 210041999#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210041999_02_2_bf2dff799a.npz,2212,2212,0,32500,256,512,2,224,125,65,0.1,0.528338,0.264169,2.339,float16,gpu,1,
ok,S 210042009/01__.fastpath,S 210042009#S 210042009###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042009_01_54add218a7.npz,1262,1262,0,29524,256,512,2,224,121,61,0.1,0.528338,0.264169,1.394,float16,gpu,1,
ok,S 210042200/01__.fastpath,S 210042200#S 210042200###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042200_01_264ed74034.npz,1376,1376,0,31920,256,512,2,224,140,57,0.1,0.527366,0.263683,1.441,float16,gpu,1,
ok,S 210042649/01__.fastpath,S 210042649#S 210042649###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042649_01_3321bd239f.npz,1647,1647,0,24000,256,512,2,224,150,40,0.1,0.528338,0.264169,1.704,float16,gpu,1,
ok,S 210042650/01__.fastpath,S 210042650#S 210042650###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042650_01_a6699c75c4.npz,917,917,0,31616,256,512,2,224,152,52,0.1,0.528338,0.264169,1.026,float16,gpu,1,
ok,S 210042651/01__.fastpath,S 210042651#S 210042651###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042651_01_a1fe4132d3.npz,685,685,0,38280,256,512,2,224,145,66,0.1,0.528338,0.264169,0.778,float16,gpu,1,
ok,S 210042786/01__.fastpath,S 210042786#S 210042786###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210042786_01_5a95847a7a.npz,2315,2315,0,23532,256,512,2,224,159,37,0.1,0.528338,0.264169,2.427,float16,gpu,1,
ok,S 210043249/01__.fastpath,S 210043249#S 210043249###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043249_01_6810a62c46.npz,2511,2511,0,25200,256,512,2,224,150,42,0.1,0.526292,0.263146,2.675,float16,gpu,1,
ok,S 210043258/01__.fastpath,S 210043258#S 210043258###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043258_01_b1f8cde0c1.npz,1699,1699,0,26688,256,512,2,224,139,48,0.1,0.526292,0.263146,1.754,float16,gpu,1,
ok,S 210043264/01__.fastpath,S 210043264#S 210043264###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043264_01_2b52fef189.npz,745,745,0,23452,256,512,2,224,143,41,0.1,0.527366,0.263683,0.838,float16,gpu,1,
ok,S 210043434/01__.fastpath,S 210043434#S 210043434###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043434_01_7d10cf5c65.npz,2087,2087,0,24860,256,512,2,224,113,55,0.1,0.526292,0.263146,2.234,float16,gpu,1,
ok,S 210043472/01_1.fastpath,S 210043472#S 210043472#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043472_01_1_5b43280716.npz,915,915,0,22080,256,512,2,224,115,48,0.1,0.526292,0.263146,1.021,float16,gpu,1,
ok,S 210043571/01__.fastpath,S 210043571#S 210043571###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043571_01_74b15944bc.npz,1313,1313,0,24696,256,512,2,224,147,42,0.1,0.528338,0.264169,1.353,float16,gpu,1,
ok,S 210043856/01__.fastpath,S 210043856#S 210043856###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210043856_01_e612d0c43f.npz,113,113,0,40656,256,512,2,224,154,66,0.1,0.526474,0.263237,0.204,float16,gpu,1,
ok,S 210044127/01__.fastpath,S 210044127#S 210044127###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210044127_01_e8873edf2a.npz,2234,2234,0,27600,256,512,2,224,150,46,0.1,0.526474,0.263237,2.372,float16,gpu,1,
ok,S 210044134/01__.fastpath,S 210044134#S 210044134###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210044134_01_ff72a8abcf.npz,3440,3440,0,27180,256,512,2,224,151,45,0.1,0.526474,0.263237,3.560,float16,gpu,1,
ok,S 210044753/01__.fastpath,S 210044753#S 210044753###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210044753_01_f5ecaaefbb.npz,1913,1913,0,35164,256,512,2,224,149,59,0.1,0.526292,0.263146,2.056,float16,gpu,1,
ok,S 210044923/01__.fastpath,S 210044923#S 210044923###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210044923_01_e53098648e.npz,2152,2152,0,27900,256,512,2,224,155,45,0.1,0.526292,0.263146,2.248,float16,gpu,1,
ok,S 210045080/01__.fastpath,S 210045080#S 210045080###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045080_01_6e0ea325a8.npz,2655,2655,0,32256,256,512,2,224,144,56,0.1,0.528338,0.264169,2.801,float16,gpu,1,
ok,S 210045229/01__.fastpath,S 210045229#S 210045229###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045229_01_81e180990b.npz,1538,1538,0,23544,256,512,2,224,109,54,0.1,0.527366,0.263683,1.666,float16,gpu,1,
ok,S 210045621/01__.fastpath,S 210045621#S 210045621###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045621_01_ba872a8515.npz,1810,1810,0,21600,256,512,2,224,150,36,0.1,0.526292,0.263146,1.880,float16,gpu,1,
ok,S 210045783/01_1.fastpath,S 210045783#S 210045783#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045783_01_1_96cbffdb13.npz,567,567,0,15876,256,512,2,224,81,49,0.1,0.527366,0.263683,0.659,float16,gpu,1,
ok,S 210045783/02_2.fastpath,S 210045783#S 210045783#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045783_02_2_1dda06b102.npz,1608,1608,0,29736,256,512,2,224,177,42,0.1,0.527366,0.263683,1.686,float16,gpu,1,
ok,S 210045786/01__.fastpath,S 210045786#S 210045786###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045786_01_bebe4d22df.npz,1324,1324,0,28440,256,512,2,224,158,45,0.1,0.527366,0.263683,1.427,float16,gpu,1,
ok,S 210045787/01__.fastpath,S 210045787#S 210045787###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210045787_01_1ea08fd545.npz,3316,3316,0,30576,256,512,2,224,156,49,0.1,0.527366,0.263683,3.405,float16,gpu,1,
ok,S 210046060/01__.fastpath,S 210046060#S 210046060###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046060_01_ffeccbb11b.npz,2445,2445,0,48300,256,512,2,224,175,69,0.1,0.526292,0.263146,2.538,float16,gpu,1,
ok,S 210046780/01_1.fastpath,S 210046780#S 210046780#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046780_01_1_4da67584d8.npz,476,476,0,24104,256,512,2,224,131,46,0.1,0.528338,0.264169,0.549,float16,gpu,1,
ok,S 210046780/02_2.fastpath,S 210046780#S 210046780#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046780_02_2_1cc2d50628.npz,1055,1055,0,19872,256,512,2,224,108,46,0.1,0.528338,0.264169,1.142,float16,gpu,1,
ok,S 210046781/01_1.fastpath,S 210046781#S 210046781#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046781_01_1_3ffcc70b6d.npz,993,993,0,15984,256,512,2,224,111,36,0.1,0.528338,0.264169,1.099,float16,gpu,1,
ok,S 210046781/02_2.fastpath,S 210046781#S 210046781#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046781_02_2_41d113efb4.npz,1252,1252,0,23460,256,512,2,224,115,51,0.1,0.528338,0.264169,1.343,float16,gpu,1,
ok,S 210046923/01__.fastpath,S 210046923#S 210046923###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210046923_01_b9b62bb8ea.npz,652,652,0,13312,256,512,2,224,104,32,0.1,0.528338,0.264169,0.725,float16,gpu,1,
ok,S 210047340/01__.fastpath,S 210047340#S 210047340###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210047340_01_d208e5553f.npz,3338,3338,0,27072,256,512,2,224,144,47,0.1,0.526292,0.263146,3.439,float16,gpu,1,
ok,S 210047343/01__.fastpath,S 210047343#S 210047343###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210047343_01_9de37bac12.npz,2368,2368,0,27664,256,512,2,224,133,52,0.1,0.526292,0.263146,2.466,float16,gpu,1,
ok,S 210047664/01_1.fastpath,S 210047664#S 210047664#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210047664_01_1_2622aa0163.npz,1410,1410,0,20944,256,512,2,224,154,34,0.1,0.528338,0.264169,1.518,float16,gpu,1,
ok,S 210047664/02_2.fastpath,S 210047664#S 210047664#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210047664_02_2_9ff4d4b8e8.npz,846,846,0,19312,256,512,2,224,142,34,0.1,0.528338,0.264169,0.901,float16,gpu,1,
ok,S 210048115/01__.fastpath,S 210048115#S 210048115###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048115_01_3e859e01c6.npz,821,821,0,16160,256,512,2,224,101,40,0.1,0.526292,0.263146,0.902,float16,gpu,1,
ok,S 210048493/01__.fastpath,S 210048493#S 210048493###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048493_01_8c6ce151e9.npz,601,601,0,26660,256,512,2,224,155,43,0.1,0.527366,0.263683,0.659,float16,gpu,1,
ok,S 210048494/01__.fastpath,S 210048494#S 210048494###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048494_01_d941acd0a5.npz,221,221,0,24940,256,512,2,224,145,43,0.1,0.527366,0.263683,0.288,float16,gpu,1,
ok,S 210048645/01__.fastpath,S 210048645#S 210048645###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048645_01_f72a63dc0d.npz,1697,1697,0,26400,256,512,2,224,150,44,0.1,0.527366,0.263683,1.769,float16,gpu,1,
ok,S 210048965/01__.fastpath,S 210048965#S 210048965###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048965_01_48bb288b0f.npz,1264,1264,0,24024,256,512,2,224,143,42,0.1,0.526292,0.263146,1.376,float16,gpu,1,
ok,S 210048967/01__.fastpath,S 210048967#S 210048967###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210048967_01_05040c19ef.npz,1809,1809,0,18232,256,512,2,224,106,43,0.1,0.526292,0.263146,1.901,float16,gpu,1,
ok,S 210049113/01_1.fastpath,S 210049113#S 210049113#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049113_01_1_f3cde0e896.npz,1372,1372,0,48024,256,512,2,224,174,69,0.1,0.526292,0.263146,1.481,float16,gpu,1,
ok,S 210049113/02_2.fastpath,S 210049113#S 210049113#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049113_02_2_63a1776f9b.npz,178,178,0,22464,256,512,2,224,144,39,0.1,0.526292,0.263146,0.239,float16,gpu,1,
ok,S 210049745/01__.fastpath,S 210049745#S 210049745###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049745_01_35b840294e.npz,1261,1261,0,24072,256,512,2,224,118,51,0.1,0.526292,0.263146,1.387,float16,gpu,1,
ok,S 210049745/02____D.fastpath,S 210049745#S 210049745##D#S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049745_02____D_4dae037d54.npz,955,955,0,10736,256,512,2,224,61,44,0.1,0.526474,0.263237,1.139,float16,gpu,1,
ok,S 210049745/03____D.fastpath,S 210049745#S 210049745##D#S#3.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049745_03____D_56270cff95.npz,976,976,0,10384,256,512,2,224,59,44,0.1,0.526474,0.263237,1.115,float16,gpu,1,
ok,S 210049747/01__.fastpath,S 210049747#S 210049747###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049747_01_4c09622a0a.npz,1935,1935,0,44676,256,512,2,224,153,73,0.1,0.526292,0.263146,2.078,float16,gpu,1,
ok,S 210049753/01__.fastpath,S 210049753#S 210049753###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210049753_01_0c3c501b1f.npz,359,359,0,28968,256,512,2,224,142,51,0.1,0.526292,0.263146,0.429,float16,gpu,1,
ok,S 210050190/01__.fastpath,S 210050190#S 210050190###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210050190_01_175baf721d.npz,1209,1209,0,43160,256,512,2,224,166,65,0.1,0.528338,0.264169,1.305,float16,gpu,1,
ok,S 210050648/01__.fastpath,S 210050648#S 210050648###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210050648_01_5035cd65ea.npz,548,548,0,19980,256,512,2,224,111,45,0.1,0.527366,0.263683,0.605,float16,gpu,1,
ok,S 210050796/01__.fastpath,S 210050796#S 210050796###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210050796_01_e3a266361e.npz,615,615,0,15640,256,512,2,224,115,34,0.1,0.527366,0.263683,0.681,float16,gpu,1,
ok,S 210051141/01_1.fastpath,S 210051141#S 210051141#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210051141_01_1_7477757845.npz,374,374,0,44652,256,512,2,224,183,61,0.1,0.526292,0.263146,0.486,float16,gpu,1,
ok,S 210051141/02_2.fastpath,S 210051141#S 210051141#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210051141_02_2_00286d924d.npz,217,217,0,13568,256,512,2,224,106,32,0.1,0.526292,0.263146,0.275,float16,gpu,1,
ok,S 210051143/01__.fastpath,S 210051143#S 210051143###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210051143_01_cd1df3218d.npz,242,242,0,10120,256,512,2,224,115,22,0.1,0.526292,0.263146,0.304,float16,gpu,1,
ok,S 210051585/01__.fastpath,S 210051585#S 210051585###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210051585_01_c836c11d7c.npz,1563,1563,0,33728,256,512,2,224,136,62,0.1,0.528338,0.264169,1.640,float16,gpu,1,
ok,S 210052649/01_1.fastpath,S 210052649#S 210052649#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210052649_01_1_cde5a2bcc5.npz,922,922,0,20064,256,512,2,224,152,33,0.1,0.526292,0.263146,0.963,float16,gpu,1,
ok,S 210052649/02_2.fastpath,S 210052649#S 210052649#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210052649_02_2_7465a53b2b.npz,542,542,0,18816,256,512,2,224,147,32,0.1,0.526292,0.263146,0.594,float16,gpu,1,
ok,S 210053110/01__.fastpath,S 210053110#S 210053110###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210053110_01_81247aa31a.npz,1686,1686,0,23088,256,512,2,224,148,39,0.1,0.527366,0.263683,1.811,float16,gpu,1,
ok,S 210054800/01__.fastpath,S 210054800#S 210054800###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210054800_01_843545f296.npz,2121,2121,0,26752,256,512,2,224,152,44,0.1,0.526292,0.263146,2.169,float16,gpu,1,
ok,S 210055246/01__.fastpath,S 210055246#S 210055246###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210055246_01_cbd12338c0.npz,1432,1432,0,24640,256,512,2,224,140,44,0.1,0.527366,0.263683,1.505,float16,gpu,1,
ok,S 210055820/01_1.fastpath,S 210055820#S 210055820#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210055820_01_1_45e384c672.npz,1027,1027,0,18532,256,512,2,224,113,41,0.1,0.526246,0.263123,1.117,float16,gpu,1,
ok,S 210055820/02_2.fastpath,S 210055820#S 210055820#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210055820_02_2_58fda9e53c.npz,880,880,0,28608,256,512,2,224,149,48,0.1,0.526246,0.263123,0.985,float16,gpu,1,
ok,S 210055841/01__.fastpath,S 210055841#S 210055841###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210055841_01_c4b27a2c08.npz,1520,1520,0,27632,256,512,2,224,157,44,0.1,0.526246,0.263123,1.606,float16,gpu,1,
ok,S 210056002/01__.fastpath,S 210056002#S 210056002###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056002_01_e78c6bb9ef.npz,1460,1460,0,35644,256,512,2,224,133,67,0.1,0.528338,0.264169,1.571,float16,gpu,1,
ok,S 210056004/01__.fastpath,S 210056004#S 210056004###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056004_01_1bd7897eb8.npz,262,262,0,25576,256,512,2,224,139,46,0.1,0.528338,0.264169,0.349,float16,gpu,1,
ok,S 210056205/01__.fastpath,S 210056205#S 210056205###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056205_01_a1661a53b0.npz,366,366,0,48508,256,512,2,224,181,67,0.1,0.52689,0.263445,0.451,float16,gpu,1,
ok,S 210056207/01__.fastpath,S 210056207#S 210056207###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056207_01_96e754eff7.npz,470,470,0,19092,256,512,2,224,111,43,0.1,0.52689,0.263445,0.564,float16,gpu,1,
ok,S 210056385/01__.fastpath,S 210056385#S 210056385###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056385_01_6568ca71bf.npz,941,941,0,20400,256,512,2,224,150,34,0.1,0.52689,0.263445,0.972,float16,gpu,1,
ok,S 210056387/01__.fastpath,S 210056387#S 210056387###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056387_01_f2a3d033e5.npz,1643,1643,0,26040,256,512,2,224,155,42,0.1,0.52689,0.263445,1.717,float16,gpu,1,
ok,S 210056554/01__.fastpath,S 210056554#S 210056554###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210056554_01_a2fe5d13a6.npz,1445,1445,0,25252,256,512,2,224,107,59,0.1,0.528338,0.264169,1.521,float16,gpu,1,
ok,S 210057009/01__.fastpath,S 210057009#S 210057009###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057009_01_b74882f1ec.npz,3127,3127,0,27232,256,512,2,224,148,46,0.1,0.526028,0.263014,3.203,float16,gpu,1,
ok,S 210057322/01__.fastpath,S 210057322#S 210057322###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057322_01_f652508b7f.npz,1021,1021,0,29376,256,512,2,224,144,51,0.1,0.52689,0.263445,1.118,float16,gpu,1,
ok,S 210057476/00__.fastpath,S 210057476###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057476_00_58416c4468.npz,834,834,0,24640,256,512,2,224,154,40,0.1,0.526028,0.263014,0.880,float16,gpu,1,
ok,S 210057609/00__.fastpath,S 210057609###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057609_00_92cb609d81.npz,2814,2814,0,26864,256,512,2,224,146,46,0.1,0.526028,0.263014,2.876,float16,gpu,1,
ok,S 210057610/00__.fastpath,S 210057610###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057610_00_f92ee8d521.npz,832,832,0,25200,256,512,2,224,140,45,0.1,0.526028,0.263014,0.943,float16,gpu,1,
ok,S 210057611/00__.fastpath,S 210057611###S#0.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210057611_00_16813d2081.npz,606,606,0,16016,256,512,2,224,143,28,0.1,0.526028,0.263014,0.666,float16,gpu,1,
ok,S 210058105/01__.fastpath,S 210058105#S 210058105###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058105_01_107bf9d233.npz,3993,3993,0,33284,256,512,2,224,157,53,0.1,0.528338,0.264169,4.152,float16,gpu,1,
ok,S 210058197/01_1.fastpath,S 210058197#S 210058197#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058197_01_1_32d06b98e1.npz,636,636,0,29952,256,512,2,224,144,52,0.1,0.528338,0.264169,0.723,float16,gpu,1,
ok,S 210058197/02_2.fastpath,S 210058197#S 210058197#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058197_02_2_ab5b3514f0.npz,1351,1351,0,22644,256,512,2,224,153,37,0.1,0.528338,0.264169,1.468,float16,gpu,1,
ok,S 210058199/01__.fastpath,S 210058199#S 210058199###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058199_01_4ac8bfa8b7.npz,3363,3363,0,27720,256,512,2,224,165,42,0.1,0.528338,0.264169,3.535,float16,gpu,1,
ok,S 210058736/01_1.fastpath,S 210058736#S 210058736#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058736_01_1_43591a70a4.npz,1649,1649,0,43684,256,512,2,224,163,67,0.1,0.526246,0.263123,1.765,float16,gpu,1,
ok,S 210058736/02_2.fastpath,S 210058736#S 210058736#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058736_02_2_f4bee138fb.npz,1102,1102,0,21808,256,512,2,224,116,47,0.1,0.526246,0.263123,1.210,float16,gpu,1,
ok,S 210058748/01__.fastpath,S 210058748#S 210058748###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058748_01_4e244d19f1.npz,1376,1376,0,33660,256,512,2,224,153,55,0.1,0.526246,0.263123,1.455,float16,gpu,1,
ok,S 210058887/01_1.fastpath,S 210058887#S 210058887#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058887_01_1_c21eb91b07.npz,836,836,0,17600,256,512,2,224,110,40,0.1,0.526246,0.263123,0.895,float16,gpu,1,
ok,S 210058887/02_2.fastpath,S 210058887#S 210058887#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210058887_02_2_eb3eb6fa13.npz,133,133,0,20424,256,512,2,224,111,46,0.1,0.526246,0.263123,0.205,float16,gpu,1,
ok,S 210059078/01__.fastpath,S 210059078#S 210059078###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210059078_01_2e2c18bb4d.npz,975,975,0,19520,256,512,2,224,122,40,0.1,0.526028,0.263014,1.046,float16,gpu,1,
ok,S 210059728/01__.fastpath,S 210059728#S 210059728###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210059728_01_5efc0aade6.npz,1111,1111,0,20928,256,512,2,224,109,48,0.1,0.52689,0.263445,1.204,float16,gpu,1,
ok,S 210060036/01__.fastpath,S 210060036#S 210060036###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210060036_01_16a9b3cf87.npz,221,221,0,16692,256,512,2,224,107,39,0.1,0.52689,0.263445,0.286,float16,gpu,1,
ok,S 210060504/01__.fastpath,S 210060504####.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210060504_01_c1217e0c60.npz,42,42,0,29744,256,512,2,224,143,52,0.1,0.526028,0.263014,0.106,float16,gpu,1,
ok,S 210061424/01_1.fastpath,S 210061424#S 210061424#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210061424_01_1_ebbb8a0804.npz,550,550,0,20672,256,512,2,224,136,38,0.1,0.526246,0.263123,0.640,float16,gpu,1,
ok,S 210061424/02_2.fastpath,S 210061424#S 210061424#2##S#2.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210061424_02_2_59df387efa.npz,1462,1462,0,29808,256,512,2,224,138,54,0.1,0.526246,0.263123,1.542,float16,gpu,1,
ok,S 210061737/01__.fastpath,S 210061737#S 210061737###S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210061737_01_516cc7a163.npz,2393,2393,0,30740,256,512,2,224,145,53,0.1,0.52689,0.263445,2.467,float16,gpu,1,
ok,S 210062218/01_1.fastpath,S 210062218#S 210062218#1##S#1.svs,/home/eteriny/projects/foundation_inference/outputs/uni_thyroid_patch256/S_210062218_01_1_fdd9f246a0.npz,1310,1310,0,23460,256,512,2,224,115,51,0.1,0.526028,0.263014,1.414,float16,gpu,1,
